N,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
14,9012,505,96,5.7024537884993864e-12,1.1806840060742746e-11,9.278436344395475e-12
14,9012,505,97,5.476183275721642e-12,1.0703063787426164e-11,7.574576960813997e-12
14,9012,505,98,4.015746580747889e-12,9.728062669915253e-12,6.17841910053445e-12
14,9012,505,99,2.707111812677057e-12,6.629893473573361e-12,4.340379603317173e-12
14,9012,505,100,2.5431537219907947e-12,6.197452425488647e-12,3.23385747231678e-12
14,9012,505,101,1.9907121929290297e-12,4.825718578863251e-12,3.0467972346147632e-12
14,9012,505,102,1.5256633226632894e-12,4.294552430818502e-12,1.837160196541525e-12
14,9012,505,103,1.3840048834529839e-12,4.211235356091326e-12,1.762771399200304e-12
14,9012,505,104,9.057020993049109e-13,3.564615220722045e-12,1.6084696641908367e-12
14,9012,505,105,7.272509195862931e-13,2.476860059625353e-12,1.0465414884586688e-12
14,9012,505,106,4.550707619378738e-13,1.8357906468972376e-12,8.767304235626487e-13
14,9012,505,107,4.1912952975790374e-13,1.3062135301396376e-12,6.727948162480587e-13
14,9012,505,108,2.831202652021988e-13,1.081407076865434e-12,6.431947390595224e-13
14,9012,505,109,1.940919631617681e-13,9.387363282461853e-13,5.024331884777358e-13
14,9012,505,110,1.7570392780421618e-13,8.56323066675042e-13,4.397157195707333e-13
14,9012,505,111,1.3000925372150306e-13,3.8627148137035e-13,2.9181637307948336e-13
14,9012,505,112,1.1069429930759275e-13,3.841647257844843e-13,1.3921845464662211e-13
14,9012,505,113,7.763629285374273e-14,2.376145799299894e-13,1.2309828034650066e-13
14,9012,505,114,3.0185981510835834e-14,1.4596205844928823e-13,1.0364758792745747e-13
14,9012,505,115,2.7722309433674555e-14,1.2966022936740976e-13,6.708712931551214e-14
14,9012,505,116,2.7245625343379183e-14,9.712476234642777e-14,4.5134873311481595e-14
14,9012,505,117,1.0135193480239037e-14,5.861405299377542e-14,3.245050925053881e-14
14,9012,505,118,1.0020983025811695e-14,4.708588339964474e-14,2.528039977927228e-14
14,9012,505,119,9.169105197272403e-15,2.870452158127131e-14,1.2730561752631359e-14
14,9012,505,120,2.566646690745322e-15,2.75804202488056e-14,9.271186615213114e-15
14,9012,505,121,1.3157016466168225e-15,1.943885339167477e-14,5.169701272580636e-15
14,9012,505,122,1.0462538932097718e-15,6.74542342188073e-15,3.0606378719069406e-15
14,9012,505,123,9.999999999999951e-16,5.369693205126703e-15,2.313382444754496e-15
14,9012,505,124,9.999999999999951e-16,2.326917841137377e-15,9.999999999999961e-16
14,9012,505,125,9.999999999999951e-16,1.6876305691225446e-15,9.999999999999961e-16
14,9012,505,126,9.999999999999951e-16,1.2708507627513918e-15,9.999999999999961e-16
14,9012,505,127,9.999999999999951e-16,9.999999999999989e-16,9.999999999999961e-16
14,9012,505,128,9.999999999999951e-16,9.999999999999989e-16,9.999999999999961e-16
14,9999,101,1,0.8085698993717308,0.8096423189416642,0.808865187526641
14,9999,101,2,0.11747771691902395,0.11643289439773126,0.11727331519191585
14,9999,101,3,0.027054421100121163,0.026919497842249625,0.027508652316092643
14,9999,101,4,0.0228273814100148,0.02292541243385631,0.022887116415899127
14,9999,101,5,0.007366303784670348,0.007258450878941053,0.007414674194289639
14,9999,101,6,0.004834933208027369,0.004781782822619448,0.0048339784553298945
14,9999,101,7,0.004510730829989164,0.004711919163103404,0.0044659747645918076
14,9999,101,8,0.0019653464913073995,0.0019865519265082126,0.001954207466435562
14,9999,101,9,0.0013653809268245544,0.001339124545291973,0.0013372412275007178
14,9999,101,10,0.0010176926019243408,0.0010178010829845034,0.0008416621206097149
14,9999,101,11,0.0006504476743045053,0.0006852667230175594,0.0005772895428622654
14,9999,101,12,0.0005438314585675933,0.0005573542691063507,0.0004894964935316205
14,9999,101,13,0.0003988502430152575,0.00034807105918207665,0.00037102067487050926
14,9999,101,14,0.00036560746916868226,0.0003329601443986246,0.0003242590460383338
14,9999,101,15,0.000223905255473263,0.00020606205921735215,0.00019354652266236546
14,9999,101,16,0.00017369741946645232,0.00018139895097254646,0.0001422440822474297
14,9999,101,17,0.00015998211309045633,0.0001646310864724293,0.00011980741862536076
14,9999,101,18,8.286474714341789e-05,7.339914292071497e-05,8.147693312607564e-05
14,9999,101,19,6.835172330532404e-05,7.080722169242629e-05,5.680035817214425e-05
14,9999,101,20,5.8491788648977435e-05,5.590200625513833e-05,4.631386885081672e-05
14,9999,101,21,5.0302835618941e-05,5.194737759767852e-05,4.16627198592819e-05
14,9999,101,22,4.527581086790784e-05,5.113647725181022e-05,3.415397298056402e-05
14,9999,101,23,3.56404341259794e-05,3.943683205133098e-05,2.851300372629884e-05
14,9999,101,24,2.4736644173161493e-05,2.953600890476295e-05,2.1058194148004572e-05
14,9999,101,25,2.209915649849058e-05,2.344346849199391e-05,1.5227922756892511e-05
14,9999,101,26,1.841655532968754e-05,2.1104864765388702e-05,1.4395909256877609e-05
14,9999,101,27,1.5106577158640707e-05,1.8066742568240587e-05,1.0579110945646015e-05
14,9999,101,28,1.0449438219610599e-05,1.0488881145936155e-05,8.00371414733388e-06
14,9999,101,29,8.211523783525861e-06,1.0162722095243145e-05,6.844486122768308e-06
14,9999,101,30,7.1075579459713754e-06,7.22455993779808e-06,5.3445323395882745e-06
14,9999,101,31,7.107066072837594e-06,6.505400277394239e-06,4.444875136374857e-06
14,9999,101,32,6.506538336481819e-06,6.492446374092041e-06,4.257831219737735e-06
14,9999,101,33,4.545659762584824e-06,4.3580677468907334e-06,3.570762282910522e-06
14,9999,101,34,4.4567401341444345e-06,3.940143090455919e-06,2.6750735638567784e-06
14,9999,101,35,3.86528257737249e-06,3.7766020304911363e-06,2.3173533461998286e-06
14,9999,101,36,3.822898532417384e-06,2.984703838227672e-06,2.0894779772777164e-06
14,9999,101,37,2.7628415270574123e-06,2.6283792507216204e-06,2.0063947430768145e-06
14,9999,101,38,1.9412420231865495e-06,2.305046789521268e-06,1.2555798926182409e-06
14,9999,101,39,1.645073506906946e-06,1.9688374245264724e-06,9.297225037236504e-07
14,9999,101,40,1.5991208872400357e-06,1.618084489439027e-06,8.5744582623107e-07
14,9999,101,41,1.3098732469390905e-06,1.322446424394672e-06,7.151568361277089e-07
14,9999,101,42,1.1428869079113773e-06,1.249602169657643e-06,7.024011821945343e-07
14,9999,101,43,9.981086057216657e-07,9.991885067307761e-07,6.313170651694297e-07
14,9999,101,44,8.110317262389182e-07,8.444918927078088e-07,5.14511394273013e-07
14,9999,101,45,6.331027351393452e-07,5.88732242661855e-07,4.884409441295447e-07
14,9999,101,46,5.834930597751821e-07,5.383316557055425e-07,3.702270777454931e-07
14,9999,101,47,4.489230041457672e-07,4.808248012155217e-07,3.404422507099629e-07
14,9999,101,48,3.622523882819511e-07,4.7429193107473235e-07,2.850575173094681e-07
14,9999,101,49,3.213128131883599e-07,3.86029625270873e-07,2.1133372091016948e-07
14,9999,101,50,3.049121255314848e-07,3.79768986555417e-07,1.9354547716371676e-07
14,9999,101,51,2.1264654119277333e-07,2.6254702466324864e-07,1.515207766256628e-07
14,9999,101,52,1.8981134488984155e-07,2.3882638499890663e-07,1.3382517087659893e-07
14,9999,101,53,1.634137937369727e-07,1.9894117925001114e-07,1.0917186000687467e-07
14,9999,101,54,1.320237915408312e-07,1.4702239533601438e-07,1.0717224165151567e-07
14,9999,101,55,1.0623235655391867e-07,1.386813006952773e-07,9.233152663507174e-08
14,9999,101,56,1.0338361027183444e-07,1.2741153819131747e-07,8.200396216609673e-08
14,9999,101,57,9.685701869772371e-08,1.1599747172142559e-07,6.597616494525071e-08
14,9999,101,58,8.366974538644881e-08,1.1175877994460064e-07,4.749246878022837e-08
14,9999,101,59,8.270839126041295e-08,9.43166768337712e-08,3.839972827529841e-08
14,9999,101,60,5.835144440311839e-08,6.822549339435716e-08,3.647614002456033e-08
14,9999,101,61,5.31688369514085e-08,5.911594113800426e-08,3.007985602008873e-08
14,9999,101,62,4.48879355789028e-08,5.4609340809234326e-08,2.6617566849951804e-08
14,9999,101,63,3.933084525833303e-08,4.472562393113373e-08,2.1278191797540572e-08
14,9999,101,64,3.661072312816999e-08,4.176177827891924e-08,1.9400201617103656e-08
14,9999,101,65,3.318872571032654e-08,3.664669799650906e-08,1.801937066639165e-08
14,9999,101,66,3.0928980831618806e-08,3.4844212934110984e-08,1.6959909634908e-08
14,9999,101,67,2.5177837116664988e-08,3.279764465606135e-08,1.5487975127768827e-08
14,9999,101,68,2.3806135789899567e-08,2.996470811518994e-08,1.2857231071198744e-08
14,9999,101,69,2.3726374684295796e-08,2.5538867056931942e-08,9.517170894363363e-09
14,9999,101,70,2.0017316320201673e-08,2.2031570691070194e-08,8.822560992317131e-09
14,9999,101,71,1.4742267831955542e-08,2.1685107827454055e-08,7.827503309433905e-09
14,9999,101,72,1.22709701585646e-08,1.5948138720670087e-08,7.07320259407694e-09
14,9999,101,73,1.1028078244084567e-08,1.1372876110961259e-08,5.741957588492308e-09
14,9999,101,74,1.0442144816568029e-08,1.123708762627077e-08,4.865823125601639e-09
14,9999,101,75,7.113548370330932e-09,8.900181291535592e-09,3.952730601214075e-09
14,9999,101,76,5.9970559042532315e-09,8.576016177083517e-09,3.668664291488367e-09
14,9999,101,77,4.908492838833333e-09,6.325221904509183e-09,2.9309233529915234e-09
14,9999,101,78,4.3035012453116866e-09,5.607802501384522e-09,2.8856491624445944e-09
14,9999,101,79,3.1726897835750316e-09,4.13259782864045e-09,1.9301762292436393e-09
14,9999,101,80,2.1014701625565283e-09,3.8343358602637846e-09,1.499515031740164e-09
14,9999,101,81,1.8355928726542473e-09,2.9628421745207604e-09,1.3613455471738116e-09
14,9999,101,82,1.5939521541893781e-09,2.722083267349452e-09,1.2075859561062472e-09
14,9999,101,83,1.204491103677566e-09,2.0423615252139073e-09,1.0277655721052538e-09
14,9999,101,84,1.1078712948197796e-09,1.8256489729188527e-09,8.299601158421389e-10
14,9999,101,85,9.898272483490214e-10,1.5189527930803278e-09,7.341505415093653e-10
14,9999,101,86,8.586023110675037e-10,1.4377092423404295e-09,6.07535224878926e-10
14,9999,101,87,7.573078402806621e-10,1.3420211133667271e-09,4.5501369245707426e-10
14,9999,101,88,6.018879208929102e-10,8.511063611653118e-10,4.425659137104864e-10
14,9999,101,89,5.97894880822179e-10,7.914014918467006e-10,3.815698366764319e-10
14,9999,101,90,4.2638998567024087e-10,7.703815399655815e-10,3.1578848446575685e-10
14,9999,101,91,3.964643741391551e-10,6.26784650632327e-10,2.706217303135022e-10
14,9999,101,92,3.650939028143351e-10,5.917189719509893e-10,2.4605460787090447e-10
14,9999,101,93,2.983333018799073e-10,5.908298379531981e-10,2.382528539396596e-10
14,9999,101,94,2.8870802979711647e-10,4.446768675146431e-10,1.7774227007107097e-10
14,9999,101,95,2.1502535961180648e-10,3.703836927412249e-10,1.289910326191329e-10
14,9999,101,96,1.563690235446134e-10,3.013440074348441e-10,1.2080532088878391e-10
14,9999,101,97,1.5018777148107616e-10,2.419183008833518e-10,8.573843564756645e-11
14,9999,101,98,1.3901586649935087e-10,1.898185259704525e-10,7.152209409191238e-11
14,9999,101,99,1.2222145881757034e-10,1.848708633004261e-10,6.941234771614729e-11
14,9999,101,100,1.1300711831107908e-10,1.3490670854165654e-10,5.403268408730943e-11
14,9999,101,101,8.626657026060582e-11,1.2211016684878604e-10,4.390565958530787e-11
14,9999,101,102,4.919893472143514e-11,9.31100505158473e-11,3.9290536843531776e-11
14,9999,101,103,4.154001450095842e-11,9.263861072102856e-11,3.381519282875649e-11
14,9999,101,104,2.8107664470375864e-11,7.251501765843031e-11,2.5887105899902858e-11
14,9999,101,105,2.581150265027815e-11,4.284082793558063e-11,2.5395450820597542e-11
14,9999,101,106,2.3173339970222572e-11,3.745695054307604e-11,1.8617924227719992e-11
14,9999,101,107,2.057749911298801e-11,3.30845086167487e-11,1.746227578689695e-11
14,9999,101,108,1.831942626839314e-11,2.8395555042094203e-11,1.1957744383175476e-11
14,9999,101,109,9.959778584093826e-12,2.0667069103136684e-11,9.969617515012155e-12
14,9999,101,110,7.175940991232958e-12,1.875606995058974e-11,7.712637731818447e-12
14,9999,101,111,6.114138307798678e-12,1.2719519902909553e-11,4.826673934112615e-12
14,9999,101,112,5.9308524887031e-12,1.2164019004275113e-11,3.3478664627076303e-12
14,9999,101,113,2.710834553678788e-12,1.1238272638801034e-11,2.5097275777821265e-12
14,9999,101,114,1.866194385372087e-12,7.446006873264373e-12,2.30350168971904e-12
14,9999,101,115,1.3718527332181854e-12,4.6133527060922295e-12,1.3333221936381562e-12
14,9999,101,116,9.22745472647896e-13,4.059307297093081e-12,8.246304103362347e-13
14,9999,101,117,3.427908801623904e-13,2.128213816197507e-12,4.0397801598421765e-13
14,9999,101,118,2.6966262192713927e-13,2.0192161520122337e-12,3.643002081108397e-13
14,9999,101,119,2.5406852835482116e-13,1.206965054156169e-12,2.7407935827756616e-13
14,9999,101,120,1.4762710163714082e-13,1.0263083463440365e-12,2.4715475475315376e-13
14,9999,101,121,8.435935464092522e-14,6.136380973450175e-13,1.4411498330757277e-13
14,9999,101,122,5.188582476127349e-14,3.8190015092034885e-13,1.0878997268405739e-13
14,9999,101,123,3.961533733339746e-14,1.5973639498743324e-13,5.6251502779518427e-14
14,9999,101,124,1.4647833177709765e-14,1.3289607504402927e-13,1.8493662965072188e-14
14,9999,101,125,1.1858665465132864e-14,1.2121228525077349e-13,8.833083485478155e-15
14,9999,101,126,8.86917694763799e-15,9.191470147068874e-14,3.948967426502648e-15
14,9999,101,127,9.999999999999987e-16,9.999999999999973e-16,9.999999999999985e-16
14,9999,101,128,9.999999999999987e-16,9.999999999999973e-16,9.999999999999985e-16
14,9999,202,1,0.8085698993717308,0.808827684513003,0.8088934434406383
14,9999,202,2,0.11747771691902395,0.11729411838636264,0.11744256862024353
14,9999,202,3,0.027054421100121163,0.02725062387745934,0.02709803166948216
14,9999,202,4,0.0228273814100148,0.022992306646446498,0.023050690926801384
14,9999,202,5,0.007366303784670348,0.007051675530903272,0.0074394080593305715
14,9999,202,6,0.004834933208027369,0.00469493215057516,0.004860713552285055
14,9999,202,7,0.004510730829989164,0.004571134574172762,0.004479883247564441
14,9999,202,8,0.0019653464913073995,0.001953743945655718,0.0019005582468179997
14,9999,202,9,0.0013653809268245544,0.0013775867304361533,0.0013045044723518084
14,9999,202,10,0.0010176926019243408,0.001070431860760126,0.0008923526212142612
14,9999,202,11,0.0006504476743045053,0.0006365799591254228,0.000591367910755436
14,9999,202,12,0.0005438314585675933,0.0005196675824709112,0.0004724474966740814
14,9999,202,13,0.0003988502430152575,0.00038758845255162,0.00038332707795946385
14,9999,202,14,0.00036560746916868226,0.00033572120009583604,0.0003117114373643166
14,9999,202,15,0.000223905255473263,0.0002566928095047469,0.00019092633127015376
14,9999,202,16,0.00017369741946645232,0.0001684217736050925,0.00015687994455298985
14,9999,202,17,0.00015998211309045633,0.00015329130557148194,0.00011583611276288846
14,9999,202,18,8.286474714341789e-05,8.53058770864506e-05,7.494791901181245e-05
14,9999,202,19,6.835172330532404e-05,7.337581808514038e-05,6.421947363480319e-05
14,9999,202,20,5.8491788648977435e-05,4.597815232973558e-05,5.0078166369194406e-05
14,9999,202,21,5.0302835618941e-05,4.284236789779241e-05,4.3358993926952115e-05
14,9999,202,22,4.527581086790784e-05,4.198181691956114e-05,3.850553322011771e-05
14,9999,202,23,3.56404341259794e-05,2.702812871252943e-05,2.6652397235404314e-05
14,9999,202,24,2.4736644173161493e-05,2.0155144448163404e-05,2.128942696627538e-05
14,9999,202,25,2.209915649849058e-05,1.9420761727729406e-05,1.5899310055455677e-05
14,9999,202,26,1.841655532968754e-05,1.8348779939034927e-05,1.447648213118959e-05
14,9999,202,27,1.5106577158640707e-05,1.612822399254668e-05,1.061259238224002e-05
14,9999,202,28,1.0449438219610599e-05,9.161603852395796e-06,7.755384363320686e-06
14,9999,202,29,8.211523783525861e-06,8.16677801031435e-06,7.02448580310889e-06
14,9999,202,30,7.1075579459713754e-06,6.776469908660766e-06,6.735190200086542e-06
14,9999,202,31,7.107066072837594e-06,6.1194772730442385e-06,4.905918781592269e-06
14,9999,202,32,6.506538336481819e-06,5.582250025319771e-06,4.606693775596352e-06
14,9999,202,33,4.545659762584824e-06,4.667464058844739e-06,4.00769214591984e-06
14,9999,202,34,4.4567401341444345e-06,4.6409273506546745e-06,3.721421865911573e-06
14,9999,202,35,3.86528257737249e-06,3.8561769937927994e-06,2.9602232721424245e-06
14,9999,202,36,3.822898532417384e-06,3.0276847365714134e-06,2.5385854248217454e-06
14,9999,202,37,2.7628415270574123e-06,2.5854030204560512e-06,1.8251538204041185e-06
14,9999,202,38,1.9412420231865495e-06,2.196983148219304e-06,1.3562317835355857e-06
14,9999,202,39,1.645073506906946e-06,1.7729838593041793e-06,1.1355092620850676e-06
14,9999,202,40,1.5991208872400357e-06,1.6010790541610488e-06,9.574464146596728e-07
14,9999,202,41,1.3098732469390905e-06,1.0151552671335676e-06,7.918809553387803e-07
14,9999,202,42,1.1428869079113773e-06,7.881987866294583e-07,7.760346954933849e-07
14,9999,202,43,9.981086057216657e-07,7.524600065134093e-07,6.316297384081804e-07
14,9999,202,44,8.110317262389182e-07,7.18816332732018e-07,5.519493010263083e-07
14,9999,202,45,6.331027351393452e-07,6.122843058129502e-07,4.3332375488636977e-07
14,9999,202,46,5.834930597751821e-07,4.1652482417433527e-07,3.503883736942336e-07
14,9999,202,47,4.489230041457672e-07,3.794002919442414e-07,3.288878364422079e-07
14,9999,202,48,3.622523882819511e-07,3.291772179251465e-07,2.2095467217278668e-07
14,9999,202,49,3.213128131883599e-07,2.4818502386971607e-07,2.1221867902628974e-07
14,9999,202,50,3.049121255314848e-07,2.3421957722217353e-07,2.0813663538012383e-07
14,9999,202,51,2.1264654119277333e-07,1.8147909353427005e-07,1.833895869019454e-07
14,9999,202,52,1.8981134488984155e-07,1.6403801596664917e-07,1.6003872341586856e-07
14,9999,202,53,1.634137937369727e-07,1.5601592972622574e-07,1.5669848294584918e-07
14,9999,202,54,1.320237915408312e-07,1.3353722076889746e-07,1.1241778439094174e-07
14,9999,202,55,1.0623235655391867e-07,1.2773572007567958e-07,8.866100103410125e-08
14,9999,202,56,1.0338361027183444e-07,1.0185337479267367e-07,8.119915471383274e-08
14,9999,202,57,9.685701869772371e-08,9.828600440585758e-08,6.918216799947257e-08
14,9999,202,58,8.366974538644881e-08,7.78646474758229e-08,5.337731910186566e-08
14,9999,202,59,8.270839126041295e-08,7.612338341727745e-08,4.862432935646073e-08
14,9999,202,60,5.835144440311839e-08,6.231041685131725e-08,4.1249879548719563e-08
14,9999,202,61,5.31688369514085e-08,5.7226775472811605e-08,3.773036738360997e-08
14,9999,202,62,4.48879355789028e-08,5.315902013714855e-08,3.281622524322347e-08
14,9999,202,63,3.933084525833303e-08,4.278228584414271e-08,2.339906909422624e-08
14,9999,202,64,3.661072312816999e-08,3.452035183100521e-08,2.2626035138109428e-08
14,9999,202,65,3.318872571032654e-08,2.9743523145187967e-08,2.121702557234646e-08
14,9999,202,66,3.0928980831618806e-08,2.3687650734696408e-08,1.9323433981294045e-08
14,9999,202,67,2.5177837116664988e-08,2.1921535284179895e-08,1.7657575151514658e-08
14,9999,202,68,2.3806135789899567e-08,2.0480376196650762e-08,1.6060926140202515e-08
14,9999,202,69,2.3726374684295796e-08,1.9382624214917218e-08,1.3337426792094935e-08
14,9999,202,70,2.0017316320201673e-08,1.5525969583685308e-08,1.1682549254536246e-08
14,9999,202,71,1.4742267831955542e-08,1.5031263907612762e-08,1.0737133845991768e-08
14,9999,202,72,1.22709701585646e-08,1.1809435890941709e-08,8.00161529258197e-09
14,9999,202,73,1.1028078244084567e-08,9.553128229695489e-09,6.962083968573569e-09
14,9999,202,74,1.0442144816568029e-08,7.607599648710687e-09,6.150882675807541e-09
14,9999,202,75,7.113548370330932e-09,5.955620122621279e-09,4.460549737722484e-09
14,9999,202,76,5.9970559042532315e-09,5.894109103952069e-09,4.043875073467797e-09
14,9999,202,77,4.908492838833333e-09,4.653621342281759e-09,3.7184671238841526e-09
14,9999,202,78,4.3035012453116866e-09,4.150595292345512e-09,3.1248040436523548e-09
14,9999,202,79,3.1726897835750316e-09,3.0872998626756047e-09,2.395507298724852e-09
14,9999,202,80,2.1014701625565283e-09,2.6760794022686987e-09,2.0716932177803156e-09
14,9999,202,81,1.8355928726542473e-09,2.107138277580781e-09,1.7447424602361302e-09
14,9999,202,82,1.5939521541893781e-09,2.055532557107662e-09,1.4984461937040235e-09
14,9999,202,83,1.204491103677566e-09,1.6363909185045041e-09,1.2585554687549194e-09
14,9999,202,84,1.1078712948197796e-09,1.230853935749391e-09,9.47926555562672e-10
14,9999,202,85,9.898272483490214e-10,1.119252808939257e-09,9.119551046059673e-10
14,9999,202,86,8.586023110675037e-10,1.0412438276263994e-09,7.506486741529914e-10
14,9999,202,87,7.573078402806621e-10,9.784930203780499e-10,5.489839687044768e-10
14,9999,202,88,6.018879208929102e-10,9.471386119073185e-10,4.810029861763324e-10
14,9999,202,89,5.97894880822179e-10,8.837247823074102e-10,3.895988432938108e-10
14,9999,202,90,4.2638998567024087e-10,6.253906430657145e-10,3.738425069044524e-10
14,9999,202,91,3.964643741391551e-10,4.925644465308793e-10,3.4931426210321234e-10
14,9999,202,92,3.650939028143351e-10,4.683336778105566e-10,2.492454385914343e-10
14,9999,202,93,2.983333018799073e-10,4.1272906820484113e-10,2.483434641146417e-10
14,9999,202,94,2.8870802979711647e-10,3.349544412760149e-10,1.950806837999389e-10
14,9999,202,95,2.1502535961180648e-10,2.5331661506439924e-10,1.7117676343544834e-10
14,9999,202,96,1.563690235446134e-10,1.76893032186896e-10,1.3221529014813398e-10
14,9999,202,97,1.5018777148107616e-10,1.6485200070574894e-10,1.0938811349435245e-10
14,9999,202,98,1.3901586649935087e-10,1.432352697152447e-10,8.084267293692623e-11
14,9999,202,99,1.2222145881757034e-10,1.2313685964183325e-10,7.186896846795822e-11
14,9999,202,100,1.1300711831107908e-10,1.1437019526796171e-10,6.149496883776494e-11
14,9999,202,101,8.626657026060582e-11,1.040462000593359e-10,6.008994200298509e-11
14,9999,202,102,4.919893472143514e-11,7.182212535151365e-11,4.0934144859935145e-11
14,9999,202,103,4.154001450095842e-11,6.753360979446738e-11,3.1684129553465455e-11
14,9999,202,104,2.8107664470375864e-11,5.948380054603067e-11,2.5708525393569013e-11
14,9999,202,105,2.581150265027815e-11,4.7499064766663265e-11,1.9498380541402783e-11
14,9999,202,106,2.3173339970222572e-11,4.23527594979432e-11,1.901678616855385e-11
14,9999,202,107,2.057749911298801e-11,2.950976285781496e-11,1.472036897176502e-11
14,9999,202,108,1.831942626839314e-11,2.3654740962782376e-11,1.0942294281421268e-11
14,9999,202,109,9.959778584093826e-12,1.8705200376521526e-11,9.776740527795105e-12
14,9999,202,110,7.175940991232958e-12,1.7959548817451407e-11,9.559088185182567e-12
14,9999,202,111,6.114138307798678e-12,1.2391777462578387e-11,5.424437539272406e-12
14,9999,202,112,5.9308524887031e-12,8.623933616267298e-12,4.850941928374156e-12
14,9999,202,113,2.710834553678788e-12,6.61890023538171e-12,4.7505022188362545e-12
14,9999,202,114,1.866194385372087e-12,5.0989157787803695e-12,2.565309773273227e-12
14,9999,202,115,1.3718527332181854e-12,3.1506540290303434e-12,1.9379651113272894e-12
14,9999,202,116,9.22745472647896e-13,2.391925524947472e-12,1.377648952791967e-12
14,9999,202,117,3.427908801623904e-13,1.4060816129834119e-12,8.230764125689715e-13
14,9999,202,118,2.6966262192713927e-13,7.861937916396897e-13,6.095140050699754e-13
14,9999,202,119,2.5406852835482116e-13,7.37705881345224e-13,2.9578603401602485e-13
14,9999,202,120,1.4762710163714082e-13,4.290206408731702e-13,2.2058895444177917e-13
14,9999,202,121,8.435935464092522e-14,3.3896759609693737e-13,1.1203851264889165e-13
14,9999,202,122,5.188582476127349e-14,1.8729245817385023e-13,1.0646453356437249e-13
14,9999,202,123,3.961533733339746e-14,1.199717061881385e-13,5.755249665686187e-14
14,9999,202,124,1.4647833177709765e-14,1.0866031795434418e-13,1.2567553497317359e-14
14,9999,202,125,1.1858665465132864e-14,3.363795596281299e-14,1.0098649697187876e-14
14,9999,202,126,8.86917694763799e-15,1.9316322889416187e-14,6.982663432307928e-15
14,9999,202,127,9.999999999999987e-16,6.220348215929222e-15,9.99999999999999e-16
14,9999,202,128,9.999999999999987e-16,2.5488014642594663e-15,9.99999999999999e-16
14,9999,303,1,0.8085698993717308,0.8086592948142883,0.8088990807711739
14,9999,303,2,0.11747771691902395,0.11747931413597593,0.11800032390655613
14,9999,303,3,0.027054421100121163,0.027445637782926455,0.026828387252642347
14,9999,303,4,0.0228273814100148,0.022929392539549485,0.02270930364469972
14,9999,303,5,0.007366303784670348,0.007070317954089666,0.007566340330768177
14,9999,303,6,0.004834933208027369,0.004587903170353835,0.004835623272818506
14,9999,303,7,0.004510730829989164,0.0045230160464073904,0.0043105421996979506
14,9999,303,8,0.0019653464913073995,0.002260132248180397,0.0019619315690067706
14,9999,303,9,0.0013653809268245544,0.0013258295466182003,0.001262729822672138
14,9999,303,10,0.0010176926019243408,0.0009412836379280838,0.0008884451050396377
14,9999,303,11,0.0006504476743045053,0.0006265452801807288,0.0006833741139015964
14,9999,303,12,0.0005438314585675933,0.0005035286154719947,0.0005018032350091447
14,9999,303,13,0.0003988502430152575,0.00038960009987387125,0.0003565512080511354
14,9999,303,14,0.00036560746916868226,0.0003694471013115304,0.00033850420230852355
14,9999,303,15,0.000223905255473263,0.0001923784747207174,0.00018261091224585385
14,9999,303,16,0.00017369741946645232,0.00012240902819411601,0.00013782588360413317
14,9999,303,17,0.00015998211309045633,0.00010339267244909787,0.00011967576769254467
14,9999,303,18,8.286474714341789e-05,8.843675505343123e-05,7.255192274795559e-05
14,9999,303,19,6.835172330532404e-05,7.263971780042163e-05,5.878860862253912e-05
14,9999,303,20,5.8491788648977435e-05,5.270051337766933e-05,4.999422803204568e-05
14,9999,303,21,5.0302835618941e-05,4.917577166535144e-05,3.9311181577219566e-05
14,9999,303,22,4.527581086790784e-05,3.8444244560834976e-05,3.6667456516636607e-05
14,9999,303,23,3.56404341259794e-05,2.7183481805026818e-05,2.6545954435266566e-05
14,9999,303,24,2.4736644173161493e-05,2.238520202117205e-05,2.2661449169291515e-05
14,9999,303,25,2.209915649849058e-05,1.8275741516791495e-05,1.9208549432397626e-05
14,9999,303,26,1.841655532968754e-05,1.7164206697739755e-05,1.7364662942368524e-05
14,9999,303,27,1.5106577158640707e-05,1.6167244499083414e-05,1.2202642430566582e-05
14,9999,303,28,1.0449438219610599e-05,1.1389120618255639e-05,1.0576077632771229e-05
14,9999,303,29,8.211523783525861e-06,9.93385508483889e-06,1.0538967962052009e-05
14,9999,303,30,7.1075579459713754e-06,6.57487504569438e-06,6.4423835802726045e-06
14,9999,303,31,7.107066072837594e-06,6.408302261194253e-06,6.173604744841747e-06
14,9999,303,32,6.506538336481819e-06,5.799151694905875e-06,4.3272317510647696e-06
14,9999,303,33,4.545659762584824e-06,5.535698672489854e-06,3.5471098747884796e-06
14,9999,303,34,4.4567401341444345e-06,3.5368251074756186e-06,3.27086210442732e-06
14,9999,303,35,3.86528257737249e-06,2.8982125793148884e-06,2.600118482040101e-06
14,9999,303,36,3.822898532417384e-06,2.6959855512038485e-06,2.5733899696103437e-06
14,9999,303,37,2.7628415270574123e-06,1.7478610795218206e-06,1.8111925986062718e-06
14,9999,303,38,1.9412420231865495e-06,1.6596205781231205e-06,1.4887421559419288e-06
14,9999,303,39,1.645073506906946e-06,1.4217958383888165e-06,1.1136425412509382e-06
14,9999,303,40,1.5991208872400357e-06,1.2302027697948386e-06,1.076600659704319e-06
